id,mssubclass,mszoning,lotarea,street,alley,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,miscfeature,miscval,mosold,saletype,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod
2248,85,RL,12150.0,Pave,NA,3,Bnk,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,CBlock,4,3,3,6,1001.0,1,0.0,0.0,1001.0,GasA,3,Y,5,1299.0,0.0,0.0,1299.0,2,1,4,7,1,1,BuiltIn,2,2,486.0,3,3,3,0.0,0,3,NA,0.0,1,WD ,183500.0,306.0,3.0,0,28,28,28
1849,160,FV,2645.0,Pave,Pave,4,Lvl,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,1,0.0,1,0.0,776.0,776.0,GasA,5,Y,5,764.0,677.0,0.0,1441.0,2,1,4,7,0,0,Detchd,1,2,492.0,3,3,3,0.0,0,0,NA,0.0,11,WD ,174000.0,206.0,2.5,1,8,8,7
2076,20,RL,22692.0,Pave,NA,3,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,587.0,1,0.0,486.0,1073.0,GasA,3,Y,5,1630.0,0.0,0.0,1630.0,3,1,3,4,1,3,Detchd,1,2,649.0,3,3,2,0.0,0,0,NA,0.0,3,COD,130000.0,64.0,2.0,0,54,54,54
2641,70,RM,9600.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,4,1,2,16.0,1,0.0,712.0,728.0,GasA,5,Y,5,832.0,809.0,0.0,1641.0,3,1,5,7,1,4,Detchd,1,2,546.0,2,3,3,0.0,0,0,NA,0.0,8,WD ,178000.0,234.0,2.0,1,81,81,16
5,60,RL,13830.0,Pave,NA,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,791.0,1,0.0,137.0,928.0,GasA,4,Y,5,928.0,701.0,0.0,1629.0,3,1,3,7,1,3,Attchd,3,2,482.0,3,3,3,0.0,0,3,NA,0.0,3,WD ,189900.0,246.0,2.5,1,13,13,12
878,120,RM,4435.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,5,Y,5,848.0,0.0,0.0,848.0,1,1,4,7,0,0,Attchd,3,2,420.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,144000.0,140.0,2.0,1,6,6,5
1548,30,RM,5890.0,Pave,NA,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,3,5,538.0,1,0.0,278.0,816.0,GasA,5,Y,5,816.0,0.0,0.0,816.0,2,1,3,7,0,0,Detchd,1,1,432.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,120500.0,96.0,1.0,1,78,6,1
841,20,RL,10859.0,Pave,NA,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1097.0,1097.0,GasA,5,Y,5,1097.0,0.0,0.0,1097.0,3,1,3,7,0,0,Attchd,1,2,672.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,145000.0,456.0,1.5,1,15,14,14
1621,120,RL,5330.0,Pave,NA,4,Lvl,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,1196.0,1,0.0,298.0,1494.0,GasA,5,Y,5,1652.0,0.0,0.0,1652.0,2,1,5,7,0,0,Attchd,2,2,499.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,251000.0,144.0,3.0,0,7,7,7
218,90,RL,10778.0,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,4,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1768.0,1768.0,GasA,3,N,5,1768.0,0.0,0.0,1768.0,4,2,3,7,0,0,NA,0,0,0.0,0,0,3,0.0,0,0,NA,0.0,4,WD ,136500.0,0.0,2.0,0,42,2010,42
1504,90,RL,6845.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,3,1152.0,0.0,0.0,1152.0,2,2,3,7,0,0,NA,0,0,0.0,0,0,1,0.0,0,0,NA,0.0,7,WD ,82500.0,0.0,2.0,0,53,2008,53
946,30,I (all),21780.0,Grvl,NA,4,Lvl,3,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,2,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,4,810.0,0.0,0.0,810.0,1,1,3,6,0,0,Detchd,1,1,280.0,3,3,1,0.0,0,0,NA,0.0,3,ConLD,57625.0,143.0,1.0,1,99,34,59
455,120,RL,10307.0,Pave,NA,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,4,3,PConc,4,3,1,6,876.0,1,0.0,474.0,1350.0,GasA,5,Y,5,1358.0,0.0,0.0,1358.0,2,1,4,7,1,4,Attchd,2,2,484.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,212500.0,218.0,3.0,1,2,1,1
2906,120,RM,4500.0,Pave,NA,4,Lvl,4,FR2,3,Mitchel,Norm,Norm,Twnhs,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,3,3,PConc,5,3,1,6,897.0,1,0.0,319.0,1216.0,GasA,5,Y,5,1216.0,0.0,0.0,1216.0,2,1,3,7,0,0,Attchd,1,2,402.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,164000.0,125.0,3.0,0,8,8,8
2878,50,RM,9060.0,Pave,NA,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,967.0,967.0,GasA,4,Y,5,967.0,671.0,0.0,1638.0,4,1,4,7,0,0,Detchd,1,1,384.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,139000.0,21.0,2.0,0,49,49,49
1173,160,FV,2160.0,Pave,Pave,4,Lvl,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,1,0.0,90.0,600.0,GasA,5,Y,5,624.0,628.0,0.0,1252.0,2,1,4,7,0,0,Detchd,1,2,462.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,160000.0,48.0,3.5,1,9,9,8
985,85,RL,7669.0,Pave,NA,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3,3,PConc,4,3,3,6,718.0,2,110.0,0.0,828.0,GasA,3,Y,5,883.0,0.0,0.0,883.0,2,1,3,7,1,2,Detchd,1,2,698.0,3,3,3,0.0,0,4,NA,0.0,6,WD ,149000.0,132.0,2.0,1,17,11,16
975,20,RL,9858.0,Pave,NA,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,510.0,1,0.0,354.0,864.0,GasA,3,Y,5,874.0,0.0,0.0,874.0,3,1,3,7,0,0,Attchd,2,1,288.0,3,3,3,0.0,0,2,Shed,600.0,11,WD ,130000.0,33.0,2.0,0,41,41,41
202,70,RM,10300.0,Pave,NA,3,Bnk,4,Inside,3,OldTown,RRAn,Feedr,1Fam,2Story,7,6,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,Y,5,902.0,808.0,0.0,1710.0,3,1,3,7,0,0,Detchd,1,2,480.0,3,3,3,0.0,0,4,NA,0.0,4,WD ,140000.0,87.0,2.0,1,89,20,60
528,20,FV,8125.0,Pave,NA,4,Lvl,4,Corner,3,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1836.0,1836.0,GasA,5,Y,5,1836.0,0.0,0.0,1836.0,3,1,4,7,1,4,Attchd,3,2,517.0,3,3,3,0.0,0,0,NA,0.0,10,New,264500.0,175.0,2.0,1,1,0,0
2579,20,RL,14850.0,Pave,NA,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,895.0,1,0.0,197.0,1092.0,GasA,3,Y,4,1092.0,0.0,0.0,1092.0,2,1,3,7,1,3,Attchd,3,1,299.0,3,3,3,0.0,0,1,NA,0.0,5,WD ,141000.0,390.0,2.0,0,49,49,49
1841,120,FV,4274.0,Pave,Pave,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1106.0,1,0.0,135.0,1241.0,GasA,5,Y,5,1241.0,0.0,0.0,1241.0,1,1,4,7,0,0,Attchd,3,2,569.0,3,3,3,0.0,0,0,NA,0.0,11,New,199900.0,116.0,2.5,1,1,0,0
591,20,RL,9650.0,Pave,NA,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,1,5,686.0,1,0.0,664.0,1350.0,GasA,3,Y,5,1334.0,0.0,0.0,1334.0,2,1,3,7,1,3,Attchd,2,2,630.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,167900.0,16.0,2.5,0,32,32,32
1897,20,RL,14585.0,Pave,NA,3,Lvl,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,3,3,CBlock,3,3,1,4,594.0,3,219.0,331.0,1144.0,GasA,5,Y,5,1429.0,0.0,0.0,1429.0,3,1,4,7,2,4,Attchd,1,2,572.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,181900.0,326.0,1.5,1,47,47,20
70,20,FV,9000.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,3,6,1078.0,1,0.0,488.0,1566.0,GasA,5,Y,5,1566.0,0.0,0.0,1566.0,3,1,4,7,0,0,Attchd,2,2,750.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,262500.0,312.0,3.0,0,2,2,2
590,60,RL,13774.0,Pave,NA,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,3,4,PConc,4,3,1,6,432.0,1,0.0,476.0,908.0,GasA,5,Y,5,1316.0,972.0,0.0,2288.0,4,1,4,7,2,3,Attchd,2,2,520.0,3,3,3,0.0,0,0,NA,0.0,11,WD ,230000.0,549.0,2.0,1,32,32,17
1172,120,FV,5119.0,Pave,NA,3,Lvl,4,CulDSac,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,4,3,PConc,5,3,3,6,1238.0,1,0.0,460.0,1698.0,GasA,5,Y,5,1709.0,0.0,0.0,1709.0,2,1,4,7,1,3,Attchd,3,2,506.0,3,3,3,0.0,0,0,NA,0.0,1,CWD,328900.0,162.0,3.0,1,9,9,8
1714,20,RL,9254.0,Pave,NA,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,1,6,119.0,1,0.0,1602.0,1721.0,GasA,5,Y,5,1721.0,0.0,0.0,1721.0,3,1,4,7,0,0,Attchd,2,2,554.0,3,3,3,0.0,0,0,NA,0.0,1,WD ,232698.0,195.0,3.0,0,2,2,2
829,20,RL,10324.0,Pave,NA,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4,3,3,6,872.0,1,0.0,382.0,1254.0,GasA,5,Y,5,1254.0,0.0,0.0,1254.0,2,1,4,7,0,0,Attchd,2,3,810.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,221800.0,260.0,3.0,0,1,1,1
1397,50,RL,8375.0,Pave,NA,4,Lvl,4,Corner,3,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,336.0,1,0.0,240.0,576.0,GasA,4,Y,5,864.0,486.0,0.0,1350.0,2,1,4,6,0,0,2Types,1,3,627.0,3,3,1,0.0,0,3,NA,0.0,6,WD ,152400.0,0.0,2.5,1,67,35,35
877,20,RL,9750.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1630.0,1630.0,GasA,5,Y,5,1630.0,0.0,0.0,1630.0,3,1,4,7,1,3,Attchd,1,2,451.0,3,3,3,0.0,0,0,NA,0.0,10,WD ,213000.0,308.0,2.0,1,9,9,8
2477,60,RL,7632.0,Pave,NA,3,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,4,3,PConc,4,3,1,1,0.0,1,0.0,784.0,784.0,GasA,5,Y,5,831.0,754.0,0.0,1585.0,3,1,4,7,0,0,Attchd,2,2,449.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,184900.0,177.0,2.5,0,1,1,1
2871,190,RL,15750.0,Pave,NA,4,Lvl,4,Corner,3,Crawfor,Norm,Norm,2fmCon,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,2,4,841.0,1,0.0,324.0,1165.0,GasA,3,Y,5,1336.0,0.0,0.0,1336.0,2,1,3,7,2,4,Attchd,1,1,375.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,157000.0,0.0,2.0,0,53,53,53
2489,20,RL,9240.0,Pave,NA,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,612.0,1,0.0,252.0,864.0,GasA,4,Y,5,1211.0,0.0,0.0,1211.0,2,1,3,6,1,3,Detchd,1,2,576.0,3,3,3,0.0,0,3,NA,0.0,3,WD ,144000.0,161.0,1.0,1,44,34,4
1655,20,RL,10400.0,Pave,NA,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,3,3,CBlock,4,3,1,6,903.0,1,0.0,356.0,1259.0,GasA,5,Y,5,1353.0,0.0,0.0,1353.0,2,1,3,7,1,3,Attchd,2,2,478.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,192350.0,381.0,3.0,1,28,28,8
1891,20,RL,8800.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,3,3,CBlock,3,3,1,4,654.0,1,0.0,520.0,1174.0,GasA,5,Y,5,1200.0,0.0,0.0,1200.0,3,1,3,7,1,3,Attchd,2,2,440.0,3,3,3,0.0,0,3,NA,0.0,10,CWD,163500.0,0.0,2.5,0,41,41,41
1419,60,RL,11839.0,Pave,NA,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,3,PConc,4,3,1,6,1085.0,1,0.0,390.0,1475.0,GasA,5,Y,5,1532.0,797.0,0.0,2329.0,4,1,4,7,1,5,Attchd,1,2,514.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,262280.0,313.0,3.5,0,18,18,18
1473,20,RL,9135.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4,3,3,6,810.0,1,0.0,726.0,1536.0,GasA,5,Y,5,1536.0,0.0,0.0,1536.0,3,1,4,7,0,0,Attchd,2,2,532.0,3,3,3,0.0,0,0,NA,0.0,12,WD ,214000.0,266.0,3.0,1,6,6,5
2868,20,RL,14115.0,Pave,NA,3,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3,3,1,5,296.0,6,547.0,230.0,1073.0,GasA,5,Y,5,1811.0,0.0,0.0,1811.0,2,1,5,7,1,4,Attchd,3,2,470.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,230000.0,280.0,1.0,1,50,50,2
1695,60,RL,14154.0,Pave,NA,4,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5,4,1,1,0.0,1,0.0,1063.0,1063.0,GasA,5,Y,5,1071.0,1101.0,0.0,2172.0,3,1,4,7,1,4,Attchd,2,3,947.0,3,3,3,0.0,0,0,NA,0.0,8,New,280000.0,254.0,2.5,0,1,1,1
2244,20,C (all),6565.0,Pave,NA,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,6,967.0,1,0.0,106.0,1073.0,GasA,4,Y,4,1073.0,0.0,0.0,1073.0,3,1,3,7,0,0,Detchd,1,2,720.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,140000.0,444.0,2.0,1,50,22,27
169,60,RL,7700.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,PosN,Norm,1Fam,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,3,Y,5,1051.0,788.0,0.0,1839.0,4,1,3,7,1,3,Attchd,1,2,442.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,155000.0,340.0,1.5,0,44,44,44
2670,50,C (all),4761.0,Pave,NA,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,1020.0,1020.0,GasA,2,N,2,1020.0,0.0,0.0,1020.0,2,1,2,7,0,0,NA,0,0,0.0,0,0,1,0.0,0,0,NA,0.0,10,ConLD,64500.0,105.0,1.0,1,88,2006,56
247,60,RL,12361.0,Pave,NA,3,Lvl,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,4,4,PConc,4,3,1,6,860.0,1,0.0,86.0,946.0,GasA,5,Y,5,964.0,838.0,0.0,1802.0,3,1,4,7,1,4,2Types,2,4,1017.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,218000.0,542.0,3.0,0,17,10,17
2137,80,RL,9720.0,Pave,NA,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,7,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,3,3,CBlock,3,5,3,5,755.0,1,0.0,240.0,995.0,GasA,3,Y,5,1009.0,0.0,0.0,1009.0,3,1,3,7,1,2,Detchd,1,2,576.0,3,3,3,0.0,0,3,NA,0.0,6,WD ,160000.0,0.0,2.0,0,30,30,30
1794,20,FV,8640.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1314.0,1338.0,GasA,5,Y,5,1338.0,0.0,0.0,1338.0,3,1,4,7,0,0,Attchd,2,2,598.0,3,3,3,0.0,0,0,NA,0.0,11,New,208900.0,141.0,2.0,0,0,0,0
1498,20,RL,47007.0,Pave,NA,3,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,5,3820.0,0.0,0.0,3820.0,5,1,5,7,2,4,Attchd,1,2,624.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,284700.0,372.0,3.5,1,49,49,12
1164,160,FV,3180.0,Pave,Pave,4,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,Y,5,703.0,689.0,0.0,1392.0,2,1,4,7,0,0,Detchd,1,2,540.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,146000.0,102.0,2.0,0,1,1,1
1179,120,RL,14963.0,Pave,NA,2,Lvl,4,Inside,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,1,6,786.0,1,0.0,474.0,1260.0,GasA,5,Y,5,1288.0,0.0,0.0,1288.0,1,1,5,7,2,4,Attchd,3,2,500.0,3,3,3,0.0,0,0,NA,0.0,12,WD ,245500.0,374.0,2.5,0,12,12,12
1340,45,RM,5000.0,Pave,NA,4,Bnk,4,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,992.0,992.0,GasA,5,Y,5,1013.0,0.0,0.0,1013.0,3,1,3,7,0,0,Detchd,1,1,160.0,2,3,3,0.0,0,0,NA,0.0,4,WD ,113000.0,101.0,1.0,1,82,82,58
436,20,RL,16870.0,Pave,NA,3,Lvl,4,FR3,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,4,3,PConc,5,3,4,6,1531.0,1,0.0,251.0,1782.0,GasA,5,Y,5,1782.0,0.0,0.0,1782.0,3,1,4,7,2,4,Attchd,3,3,932.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,296000.0,181.0,3.0,1,5,5,4
1636,20,RL,14157.0,Pave,NA,3,HLS,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,4,6,1249.0,1,0.0,673.0,1922.0,GasA,5,Y,5,1922.0,0.0,0.0,1922.0,3,1,4,7,1,4,Attchd,3,3,676.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,377426.0,229.0,3.0,1,2,2,1
421,20,RL,12456.0,Pave,NA,4,Lvl,4,FR2,3,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,5,3,PConc,5,3,4,6,1172.0,1,0.0,528.0,1700.0,GasA,5,Y,5,1718.0,0.0,0.0,1718.0,3,1,5,7,1,4,Attchd,3,3,786.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,337500.0,264.0,3.0,1,3,1,2
457,20,RL,14836.0,Pave,NA,3,HLS,4,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,5,3,PConc,5,3,4,6,2146.0,1,0.0,346.0,2492.0,GasA,5,Y,5,2492.0,0.0,0.0,2492.0,2,1,5,7,1,5,Attchd,3,3,949.0,3,3,3,0.0,0,0,NA,0.0,2,WD ,552000.0,461.0,3.5,1,5,5,4
2834,50,RL,6956.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,2,1,0.0,1,0.0,624.0,624.0,GasA,5,Y,5,624.0,312.0,0.0,936.0,3,1,3,7,0,0,Attchd,1,1,265.0,3,1,3,0.0,0,0,NA,0.0,4,WD ,97900.0,0.0,1.0,1,58,58,56
517,20,FV,7862.0,Pave,NA,3,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,27.0,1,0.0,1191.0,1218.0,GasA,5,Y,5,1218.0,0.0,0.0,1218.0,2,1,4,7,0,0,Attchd,3,2,676.0,3,3,3,0.0,0,0,NA,0.0,9,New,208300.0,102.0,2.0,0,0,0,0
1566,60,RL,11050.0,Pave,NA,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,1,0.0,1,0.0,910.0,910.0,GasA,5,Y,5,910.0,910.0,0.0,1820.0,3,1,4,7,1,3,Attchd,1,3,816.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,213000.0,350.0,2.5,1,12,12,11
1439,60,RL,8924.0,Pave,NA,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,880.0,880.0,GasA,5,Y,5,880.0,844.0,0.0,1724.0,3,1,4,7,0,0,Attchd,3,2,527.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,188000.0,275.0,2.5,1,10,10,9
2577,20,RL,9610.0,Pave,NA,3,Lvl,4,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3,3,1,3,203.0,1,0.0,918.0,1121.0,GasA,5,Y,4,1336.0,0.0,0.0,1336.0,3,1,3,7,1,3,Attchd,2,2,488.0,3,3,3,0.0,0,0,NA,0.0,12,WD ,162000.0,80.0,1.5,0,48,48,48
