id,lotarea,lotshape,utilities,landslope,overallqual,overallcond,masvnrarea,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplacequ,garagefinish,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,mosold,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod,nhood_Blmngtn,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NAmes,nhood_NPkVill,nhood_NWAmes,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rstyle_Gable,rstyle_Hip,fd_BrkTil,fd_CBlock,fd_PConc,hstyle_2s,btype_1Fam,btype_2Fam,btype_twnh,mvtype_BrkFace,mvtype_None,mvtype_Stone,gtype_Attchd,gtype_BuiltIn,gtype_Detchd,gtype_NA,newhouse,mainrd,railway,park
2904,31250.0,4,4,3,1,3,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1,4,1600.0,0.0,0.0,1600.0,3,1,3,4,0,1,270.0,2,3,1,0.0,0,0,5,81500.0,135.0,1.5,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2174,11841.0,4,4,3,6,5,104.0,4,3,3,6,816.0,1,0.0,0.0,816.0,1,5,816.0,0.0,0.0,816.0,3,1,3,7,0,0,0.0,0,0,3,0.0,0,0,5,118500.0,32.0,2.0,0,17,2007,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
522,9187.0,4,4,3,9,5,162.0,5,3,2,6,1121.0,1,0.0,645.0,1766.0,1,5,1766.0,0.0,0.0,1766.0,2,1,5,7,4,3,478.0,3,3,3,0.0,0,0,10,370878.0,325.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2211,6270.0,4,4,3,5,6,0.0,3,3,1,4,284.0,1,0.0,717.0,1001.0,0,4,1001.0,1001.0,0.0,2002.0,4,2,3,7,0,1,871.0,3,3,3,0.0,0,0,8,145000.0,0.0,2.0,1,58,58,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1539,15660.0,3,4,3,7,9,312.0,3,3,1,4,341.0,1,0.0,457.0,798.0,1,5,1137.0,817.0,0.0,1954.0,3,1,4,7,3,1,431.0,3,3,3,0.0,0,0,5,311500.0,269.0,2.0,1,69,69,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2420,3087.0,4,4,3,7,5,14.0,4,3,3,6,453.0,1,0.0,767.0,1220.0,1,5,1364.0,0.0,0.0,1364.0,2,1,4,7,4,3,437.0,3,3,3,0.0,0,0,11,210250.0,116.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2779,13450.0,3,4,3,7,5,0.0,4,3,1,6,700.0,1,0.0,216.0,916.0,1,5,920.0,941.0,0.0,1861.0,3,1,4,7,0,2,492.0,3,3,3,0.0,0,0,6,200000.0,237.0,3.5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
953,10125.0,4,4,3,5,5,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,1,5,1302.0,432.0,0.0,1734.0,4,2,4,7,0,1,539.0,3,3,3,0.0,0,0,8,126000.0,0.0,2.0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
658,8146.0,4,4,3,4,8,0.0,2,3,1,1,0.0,1,0.0,405.0,405.0,1,5,717.0,322.0,0.0,1039.0,2,1,3,7,0,1,281.0,3,3,1,0.0,0,0,5,114000.0,279.0,1.0,1,109,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
714,9600.0,4,4,3,4,4,0.0,2,3,1,1,0.0,1,0.0,677.0,677.0,1,5,833.0,677.0,0.0,1510.0,3,1,4,7,0,1,720.0,3,3,1,0.0,0,0,6,87500.0,160.0,2.0,1,99,35,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1637,12328.0,3,4,3,8,5,146.0,5,3,2,6,986.0,1,0.0,163.0,1149.0,1,5,1164.0,1377.0,0.0,2541.0,4,1,5,7,4,3,729.0,3,3,3,0.0,0,0,7,349265.0,152.0,4.5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
538,10141.0,3,4,3,8,5,264.0,4,3,4,4,516.0,3,774.0,222.0,1512.0,1,5,1512.0,0.0,0.0,1512.0,3,1,4,7,0,2,845.0,3,3,3,0.0,0,0,1,203000.0,246.0,2.0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
546,8529.0,3,4,3,7,5,0.0,4,3,1,6,20.0,1,0.0,1434.0,1454.0,1,5,1434.0,0.0,0.0,1434.0,3,1,4,7,3,2,527.0,3,3,3,0.0,0,0,4,189000.0,329.0,2.0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
533,8127.0,3,4,3,7,5,0.0,4,3,1,6,410.0,1,0.0,402.0,812.0,1,5,812.0,841.0,0.0,1653.0,3,1,4,7,0,2,628.0,3,3,3,0.0,0,0,3,209000.0,45.0,3.5,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
718,8400.0,4,4,3,6,7,0.0,2,4,2,1,0.0,1,0.0,917.0,917.0,1,4,1090.0,917.0,0.0,2007.0,3,1,5,7,0,1,357.0,3,3,3,0.0,0,0,6,160000.0,235.0,2.0,1,109,79,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1830,10751.0,3,4,3,5,5,44.0,2,3,4,5,787.0,1,0.0,250.0,1037.0,1,5,1037.0,0.0,0.0,1037.0,2,1,3,7,0,2,431.0,3,3,3,0.0,0,0,8,129000.0,183.0,2.0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2929,10010.0,4,4,2,5,5,0.0,4,3,3,5,1071.0,2,123.0,195.0,1389.0,1,5,1389.0,0.0,0.0,1389.0,2,1,3,7,3,2,418.0,3,3,3,0.0,0,0,4,170000.0,278.0,2.0,1,32,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2207,4280.0,4,4,3,5,6,0.0,3,3,1,2,365.0,1,0.0,75.0,440.0,0,5,694.0,0.0,0.0,694.0,2,1,4,7,4,1,352.0,4,3,2,0.0,0,3,3,90350.0,34.0,1.0,1,94,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1417,9600.0,4,4,3,6,5,0.0,3,3,1,1,0.0,1,0.0,572.0,572.0,0,3,572.0,524.0,0.0,1096.0,2,1,3,7,0,0,0.0,0,0,1,0.0,0,0,4,79000.0,136.0,1.0,1,84,2008,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2787,9800.0,4,4,3,5,7,0.0,3,3,1,5,894.0,1,0.0,0.0,894.0,1,5,894.0,0.0,0.0,894.0,3,1,3,7,0,1,552.0,3,3,3,0.0,0,2,7,149900.0,256.0,2.0,0,34,31,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1037,7560.0,4,4,3,5,5,0.0,4,3,1,3,119.0,5,613.0,132.0,864.0,1,5,864.0,0.0,0.0,864.0,3,1,3,7,0,1,576.0,3,3,3,0.0,0,0,5,123000.0,0.0,2.0,0,37,31,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2659,9600.0,4,4,3,4,2,0.0,3,2,1,1,0.0,1,0.0,1095.0,1095.0,0,5,1095.0,679.0,0.0,1774.0,4,2,3,5,0,1,779.0,2,2,1,0.0,0,0,5,87000.0,90.0,3.0,1,106,86,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1567,9880.0,4,4,3,6,6,0.0,3,3,3,5,522.0,1,0.0,574.0,1096.0,1,5,1118.0,0.0,0.0,1118.0,3,1,3,7,1,3,358.0,3,3,3,576.0,3,4,7,171000.0,203.0,2.0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1225,9600.0,4,4,3,6,5,0.0,3,3,1,4,280.0,1,0.0,752.0,1032.0,1,4,1032.0,220.0,0.0,1252.0,3,1,3,7,0,1,288.0,3,3,3,0.0,0,0,4,119000.0,96.0,1.0,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
685,7931.0,4,4,3,5,5,0.0,3,3,1,4,1148.0,1,0.0,0.0,1148.0,1,5,1148.0,0.0,0.0,1148.0,3,1,3,7,0,1,672.0,3,3,3,0.0,0,4,7,132500.0,0.0,2.0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1358,5100.0,4,4,3,8,7,0.0,3,3,1,1,0.0,1,0.0,588.0,588.0,1,5,833.0,833.0,0.0,1666.0,3,1,4,7,4,1,228.0,3,3,3,0.0,0,3,6,161000.0,255.0,1.0,1,83,83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1461,9720.0,3,4,3,9,5,134.0,4,3,2,6,1194.0,1,0.0,163.0,1357.0,1,5,1366.0,581.0,0.0,1947.0,3,1,4,7,3,3,725.0,3,3,3,0.0,0,0,1,274000.0,284.0,3.5,1,7,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
221,8521.0,4,4,3,5,5,0.0,3,3,1,5,842.0,1,0.0,70.0,912.0,1,5,912.0,0.0,0.0,912.0,3,1,3,7,2,1,336.0,3,3,3,0.0,0,3,5,125000.0,0.0,1.0,0,43,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2187,8741.0,4,4,3,5,6,0.0,3,3,1,1,0.0,1,0.0,1195.0,1195.0,0,5,1195.0,0.0,0.0,1195.0,4,2,3,7,0,0,0.0,0,0,1,0.0,0,2,7,98500.0,118.0,2.0,1,61,2007,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2504,12461.0,4,4,3,8,5,0.0,4,3,1,6,1456.0,1,0.0,168.0,1624.0,1,5,1624.0,0.0,0.0,1624.0,2,1,4,7,2,2,757.0,3,3,3,0.0,0,4,7,262000.0,306.0,3.0,1,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
855,6950.0,3,4,3,5,7,40.0,3,3,1,5,710.0,4,72.0,132.0,914.0,1,5,914.0,0.0,0.0,914.0,2,1,3,7,0,1,444.0,3,3,3,0.0,0,0,10,134900.0,0.0,2.0,0,30,30,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2258,16905.0,4,4,3,5,6,0.0,3,3,4,4,967.0,1,0.0,383.0,1350.0,1,5,1328.0,0.0,0.0,1328.0,2,1,3,7,4,2,308.0,3,3,2,0.0,0,0,7,170000.0,104.0,2.0,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2205,7155.0,4,4,3,6,8,0.0,3,3,1,1,0.0,1,0.0,686.0,686.0,1,5,686.0,775.0,0.0,1461.0,3,1,3,7,4,1,225.0,3,3,1,0.0,0,3,7,135000.0,116.0,1.0,1,81,81,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1158,9205.0,3,4,3,6,5,304.0,4,3,1,5,704.0,1,0.0,226.0,930.0,1,5,1364.0,1319.0,0.0,2683.0,4,1,4,7,4,2,473.0,3,3,3,0.0,0,0,6,290000.0,684.0,3.5,1,18,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1741,7697.0,4,4,3,7,6,0.0,4,3,1,1,0.0,1,0.0,1246.0,1246.0,1,5,1258.0,0.0,0.0,1258.0,3,1,4,7,0,2,462.0,3,3,3,0.0,0,0,8,173500.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2735,7800.0,4,4,2,5,8,0.0,3,4,1,6,603.0,1,0.0,293.0,896.0,1,5,1112.0,896.0,0.0,2008.0,3,1,5,7,0,1,230.0,3,3,3,0.0,0,0,8,225000.0,103.0,4.0,1,58,58,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1888,14357.0,3,4,3,5,5,0.0,3,3,1,5,311.0,2,167.0,386.0,864.0,1,5,1187.0,0.0,0.0,1187.0,2,1,3,7,3,2,440.0,3,3,3,0.0,0,0,8,140500.0,128.0,2.0,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2121,8775.0,4,4,3,5,5,0.0,4,3,1,6,495.0,1,0.0,495.0,990.0,1,5,990.0,0.0,0.0,990.0,3,1,3,7,0,1,299.0,3,3,3,0.0,0,0,4,126000.0,64.0,1.0,0,13,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1176,2645.0,4,4,3,8,5,466.0,4,3,1,6,612.0,1,0.0,348.0,960.0,1,5,962.0,624.0,0.0,1586.0,3,1,4,7,0,1,480.0,3,3,3,0.0,0,0,12,170000.0,169.0,3.5,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2773,13568.0,2,4,3,5,5,0.0,4,3,1,5,716.0,1,0.0,274.0,990.0,1,5,990.0,0.0,0.0,990.0,3,1,3,7,0,1,576.0,3,3,3,0.0,0,0,7,156000.0,224.0,1.5,0,11,10,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2619,16321.0,3,4,3,5,6,0.0,3,3,4,4,1277.0,1,0.0,207.0,1484.0,1,5,1600.0,0.0,0.0,1600.0,2,1,3,7,4,2,319.0,3,3,3,0.0,0,0,12,207500.0,546.0,2.0,1,49,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1796,8640.0,4,4,3,8,5,0.0,4,3,3,6,350.0,1,0.0,546.0,896.0,1,5,896.0,896.0,0.0,1792.0,3,1,4,7,0,3,590.0,3,3,3,0.0,0,0,11,255000.0,280.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1598,1596.0,4,4,3,4,6,0.0,4,3,4,6,437.0,1,0.0,25.0,462.0,1,5,526.0,462.0,0.0,988.0,1,1,3,7,1,2,297.0,3,3,3,0.0,0,2,7,94900.0,221.0,2.0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1965,7315.0,4,4,3,5,6,0.0,3,3,1,3,625.0,1,0.0,545.0,1170.0,1,5,1170.0,0.0,0.0,1170.0,3,1,3,7,3,2,338.0,3,3,3,0.0,0,0,3,140000.0,225.0,1.5,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2651,7614.0,4,4,2,3,5,0.0,3,2,2,1,0.0,1,0.0,738.0,738.0,1,4,714.0,662.0,0.0,1376.0,2,1,3,7,0,1,216.0,3,3,1,0.0,0,0,3,96900.0,329.0,1.0,1,101,76,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
609,11000.0,3,4,3,5,6,200.0,3,3,2,4,740.0,3,230.0,184.0,1154.0,1,5,1154.0,0.0,0.0,1154.0,3,1,3,7,1,2,480.0,3,3,3,0.0,0,3,11,154000.0,58.0,1.5,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1990,10337.0,3,4,3,8,9,0.0,3,3,1,1,0.0,1,0.0,725.0,725.0,0,5,909.0,863.0,0.0,1772.0,3,1,4,7,0,1,816.0,3,3,3,0.0,0,3,5,184900.0,0.0,2.5,1,97,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1053,14803.0,4,4,3,10,5,816.0,5,3,3,6,1636.0,1,0.0,442.0,2078.0,1,5,2084.0,0.0,0.0,2084.0,2,1,5,7,4,3,1220.0,3,3,3,0.0,0,0,6,385000.0,233.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
2877,8765.0,4,4,3,4,6,0.0,3,3,1,5,285.0,1,0.0,666.0,951.0,0,5,951.0,0.0,0.0,951.0,2,1,3,7,0,1,327.0,3,3,3,0.0,0,0,4,106500.0,28.0,1.0,1,70,70,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
497,12720.0,4,4,3,8,5,150.0,4,3,2,6,1173.0,1,0.0,282.0,1455.0,1,5,1466.0,1221.0,0.0,2687.0,4,1,4,7,3,2,810.0,3,3,3,0.0,0,0,9,327000.0,282.0,3.5,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
514,11128.0,4,4,3,9,5,198.0,5,3,4,6,2158.0,1,0.0,300.0,2458.0,1,5,2490.0,0.0,0.0,2490.0,2,1,5,7,4,3,795.0,3,3,3,0.0,0,4,10,468000.0,296.0,3.0,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
759,5160.0,4,4,3,6,6,0.0,3,3,1,1,0.0,1,0.0,1204.0,1204.0,1,4,1204.0,462.0,0.0,1666.0,3,1,3,7,0,1,384.0,2,3,3,0.0,0,0,8,135000.0,148.0,1.0,1,82,82,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2474,13072.0,4,4,3,6,5,0.0,4,3,1,1,0.0,1,0.0,1141.0,1141.0,1,5,1141.0,0.0,0.0,1141.0,3,1,3,7,0,1,484.0,3,3,3,0.0,0,0,3,142500.0,0.0,1.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1193,8814.0,4,4,3,5,6,0.0,3,3,1,2,732.0,1,0.0,0.0,732.0,1,5,732.0,732.0,0.0,1464.0,4,1,3,7,0,1,470.0,3,3,3,0.0,0,0,6,141000.0,40.0,1.5,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1415,7000.0,4,4,3,5,7,0.0,4,3,4,6,969.0,1,0.0,148.0,1117.0,1,5,820.0,527.0,0.0,1347.0,3,1,3,7,0,0,0.0,0,0,1,0.0,0,0,1,107500.0,233.0,2.0,1,98,2008,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2048,4484.0,3,4,3,5,6,0.0,3,3,1,5,485.0,1,0.0,187.0,672.0,0,5,778.0,504.0,0.0,1282.0,2,1,3,7,0,1,240.0,3,3,3,0.0,0,3,7,108500.0,88.0,2.0,1,65,65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2483,9019.0,3,4,3,6,5,0.0,4,3,1,5,274.0,1,0.0,362.0,636.0,1,5,636.0,684.0,0.0,1320.0,3,1,4,7,0,3,472.0,3,3,3,0.0,0,0,7,150000.0,40.0,2.5,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2883,8520.0,4,4,3,3,5,0.0,2,2,1,1,0.0,1,0.0,216.0,216.0,0,5,576.0,360.0,0.0,936.0,2,1,3,7,0,0,0.0,0,0,1,0.0,0,0,4,78000.0,0.0,1.0,1,90,2006,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1111,11932.0,4,4,3,8,5,186.0,4,3,1,1,0.0,1,0.0,1580.0,1580.0,1,5,1580.0,0.0,0.0,1580.0,3,1,4,7,0,2,830.0,3,3,3,0.0,0,0,6,235128.0,24.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2072,115149.0,2,4,1,7,5,351.0,4,3,4,6,1219.0,1,0.0,424.0,1643.0,1,5,1824.0,0.0,0.0,1824.0,2,1,4,7,3,1,739.0,3,3,3,0.0,0,0,6,302000.0,428.0,3.0,1,36,36,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
